company_id,year,metric_code,value,unit_code
1000,2023,45,38.31,17
1000,2024,45,33.58,17
1000,2021,137,64.07,5
1000,2022,137,49.17,5
1000,2023,137,98.36,5
1000,2024,137,80.24,5
1000,2020,171,48.11,44
1000,2021,171,11.93,44
1000,2022,171,35.65,44
1000,2023,171,0.37,44
1000,2024,171,35.77,44
1000,2021,190,50.81,47
1000,2022,190,90.24,47
1000,2023,190,83.56,47
1000,2024,190,55.15,47
1000,2022,192,90.57,3
1000,2023,192,28.07,3
1000,2024,192,81.04,3
1000,2021,451,330,4
1000,2022,451,104,4
1000,2023,451,837,4
1000,2024,451,98,4
1000,2023,511,11.46,93
1000,2024,511,73.35,93
1000,2024,536,40,97
1000,2021,542,76.96,6
1000,2022,542,49.36,6
1000,2023,542,52.26,6
1000,2024,542,62.52,6
1000,2020,574,527,4
1000,2021,574,178,4
1000,2022,574,830,4
1000,2023,574,359,4
1000,2024,574,125,4
1001,2020,317,299,66
1001,2021,317,386,66
1001,2022,317,271,66
1001,2023,317,789,66
1001,2024,317,193,66
1001,2022,398,69.77,46
1001,2023,398,52.11,46
1001,2024,398,11.5,46
1001,2020,399,6.52,73
1001,2021,399,46.63,73
1001,2022,399,43.77,73
1001,2023,399,15.68,73
1001,2024,399,3.36,73
1001,2022,436,51.74,79
1001,2023,436,7.47,79
1001,2024,436,89.88,79
1001,2022,482,49.46,5
1001,2023,482,13.0,5
1001,2024,482,28.84,5
1001,2024,575,25.95,11
1002,2023,45,68.41,17
1002,2024,45,0.01,17
1002,2020,61,50.84,12
1002,2021,61,61.95,12
1002,2022,61,47.56,12
1002,2023,61,14.52,12
1002,2024,61,40.02,12
1002,2022,244,3,53
1002,2023,244,1,53
1002,2024,244,3,53
1002,2020,273,836,56
1002,2021,273,875,56
1002,2022,273,405,56
1002,2023,273,218,56
1002,2024,273,432,56
1002,2021,317,856,66
1002,2022,317,620,66
1002,2023,317,720,66
1002,2024,317,929,66
1002,2020,398,84.07,46
1002,2021,398,33.3,46
1002,2022,398,64.4,46
1002,2023,398,4.75,46
1002,2024,398,98.39,46
1002,2022,443,609,2
1002,2023,443,406,2
1002,2024,443,539,2
1002,2022,495,251,2
1002,2023,495,932,2
1002,2024,495,119,2
1002,2024,510,53.17,3
1002,2023,577,47.96,8
1002,2024,577,35.22,8
1003,2022,11,25.36,5
1003,2023,11,94.99,5
1003,2024,11,45.59,5
1003,2022,19,623,2
1003,2023,19,774,2
1003,2024,19,743,2
1003,2020,22,74.35,5
1003,2021,22,49.59,5
1003,2022,22,42.36,5
1003,2023,22,56.59,5
1003,2024,22,7.07,5
1003,2024,61,99.82,12
1003,2023,68,45.72,1
1003,2024,68,7.84,1
1003,2020,91,16.61,6
1003,2021,91,31.14,6
1003,2022,91,47.33,6
1003,2023,91,75.52,6
1003,2024,91,22.03,6
1003,2020,146,55.42,3
1003,2021,146,94.68,3
1003,2022,146,36.96,3
1003,2023,146,16.53,3
1003,2024,146,30.18,3
1003,2024,505,93.93,5
1004,2023,23,31.32,10
1004,2024,23,79.62,10
1004,2020,244,5,53
1004,2021,244,9,53
1004,2022,244,1,53
1004,2023,244,6,53
1004,2024,244,7,53
1004,2024,340,44.76,68
1004,2024,436,37.01,79
1004,2020,482,42.17,5
1004,2021,482,70.67,5
1004,2022,482,82.8,5
1004,2023,482,70.41,5
1004,2024,482,3.37,5
1004,2020,511,67.55,93
1004,2021,511,22.95,93
1004,2022,511,69.79,93
1004,2023,511,11.01,93
1004,2024,511,18.37,93
1004,2022,512,78.92,92
1004,2023,512,77.89,92
1004,2024,512,41.19,92
1004,2023,554,45.96,99
1004,2024,554,69.32,99
1004,2023,571,452,14
1004,2024,571,404,14
1005,2023,61,54.84,12
1005,2024,61,85.35,12
1005,2023,137,13.85,5
